"","id","rtl","sex","age","year","bm","bs","bci","dens","densmin1","densmin2","densa","mort","juvex","brood","emi","eri","cci","tti","tli","shi","mii","mbi","mli","gli","lai","ali","oci","parrich","endr","ectr","totr","emp","erp","ccp","ttp","tlp","shp","mip","mbp","mlp","glp","lap","alp","ocp","cocp","help","licp","mitp","endp","ectp","totp","emer","hel","tlsh","mimb","glla","lic","emd","erd","ccd","ttd","gld","lad","ald","tld","shd","mid","mbd","ocd","MASL","WeightNE","Wing","Head","SternL","SternLCorL","TotalFat","LDBM","DigestivTrLength..SI.LI.2xceca.","Gut...rectum..SI.","Caecum","ceca.weight","ceca.Gut.length","L.combination","BCI...4","gut.length","weight","ind.gut.length.body.weight","Diet.Simpson","Diet.Shannon","Diet.Richness","Diet.Centroid_Distance","BCI...12","TarsMT","PC1","BC.index","Standardized.BC.index","Clostridia.UCG.014.Relative.Abundance","Shuttleworthia.Relative.Abundance","Actinomyces.Relative.Abundance","Colidextribacter.Relative.Abundance","Shannon.Diversity.Index"
"300","09-015",0.184237486486291,"male","juvenile","2009",534.91,0.05,39.35,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,2,0,5,35,0,0,0,4,3,0,1,6,502.5,2126,2628.5,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,2,40,0,7,7,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,349,535,197,53.54,86.99,110.31,10.14,127.6,NA,NA,NA,NA,NA,0.541556145,45.83892822,100,534.91,0.187,0.642031414,1.11281583,7,0.31241887,45.83892822,62,0.09755,45.838928,0.949952,NA,NA,NA,NA,NA
"301","09-016",88.1243741142128,"female","juvenile","2009",462.8,-3.5,25.44,7.35,7.35,5.58,NA,1.08,0.44,6.64,12,0,3,0,5,23,0,0,0,0,0,0,4,6,1400,1429,2829,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,12,10,28,0,0,0,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,377,463,188,51.98,78.92,104.24,7.4,107.25,NA,NA,NA,NA,NA,0.475984422,12.43084717,120,462.8,0.259,0.503371969,0.99456355,7,0.200666336,12.43084717,60,-1.89947,12.430847,-0.325948,NA,NA,NA,NA,NA
"302","09-017",0.352654806992165,"female","juvenile","2009",494.25,-1.88,30.36,7.35,7.35,5.58,NA,1.08,0.44,6.64,4,0,0,0,1,19,0,0,0,9,4,0,0,5,182,1643,1825,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,4,0,20,0,13,13,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,382,494,185,52.07,83.44,106.31,10.09,125.07,NA,NA,NA,NA,NA,0,48.66079712,101,494.25,0.204,0.35425334,0.604893686,5,0.537013535,48.66079712,60,-2.14612,48.660797,1.057723,NA,NA,NA,NA,NA
"303","09-018",12.8638222961501,"male","juvenile","2009",510.82,1.04,-0.92,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,0,8,54,0,0,0,7,4,0,0,4,0,1889.5,1889.5,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,62,0,11,11,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,358,511,201,55.34,86.06,110.96,8.24,126.03,NA,NA,NA,NA,NA,0.606420927,-4.356628418,104,510.82,0.204,0.564924606,0.979328332,6,0.479538474,-4.356628418,63,1.44461,-4.356628,-0.967085,NA,NA,NA,NA,NA
"304","09-034",1.46076752985025,"female","juvenile","2009",452.14,-3.74,18.78,7.35,7.35,5.58,NA,1.08,0.44,6.64,80,126,0,0,32,0,28,2,0,5,1,0,0,7,1016,2497,3513,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,206,0,32,30,6,6,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,46,452,190,50.01,80.37,102.15,4.66,101.13,190,NA,43,9.51,22.63,8.769731897,7.629394531,104,452.14,0.23,0.322657809,0.651434858,4,0.237551094,7.629394531,61,-2.20177,7.629395,-0.509322,NA,NA,NA,NA,NA
"305","09-042",0.970001103522579,"male","juvenile","2009",596.21,1.49,76.99,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,0,14,1,4,1,1,4,2,29,0,8,0,3960.5,3960.5,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,15,5,6,35,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,432,596,203,56.38,87.79,111.66,10.12,138.61,NA,NA,NA,NA,NA,0.249752849,69.58172607,108,596.21,0.181,0.386700968,0.8029874,7,0.168485887,69.58172607,63,2.03552,69.581726,1.856722,NA,NA,NA,NA,NA
"306","09-043",12.9792060348159,"female","juvenile","2009",488.97,-1.88,25.05,7.35,7.35,5.58,NA,1.08,0.44,6.64,58,0,0,0,17,3,16,1,0,15,1,0,0,7,378.5,2984,3362.5,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,58,0,20,17,16,16,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,432,489,192,52.8,82.07,106.26,4.87,108.25,192,NA,43,8.79,22.4,0,19.85873413,106,488.97,0.217,0.715772209,1.430231729,7,0.610700284,19.85873413,61,-0.93237,19.858734,-0.042267,NA,NA,NA,NA,NA
"307","09-045",0.124235133250697,"female","juvenile","2009",482.96,-1.66,15.36,7.35,7.35,5.58,NA,1.08,0.44,6.64,34,0,1,0,126,0,26,7,0,16,20,0,2,8,795.5,3591,4386.5,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,34,1,126,33,36,36,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,440,483,188,54.14,82.81,108.74,5.86,108.02,196,NA,45,9.32,22.96,4.635856346,21.66729736,106,482.96,0.219,0.566609273,0.962798606,5,0.231123227,21.66729736,59,-1.33581,21.667297,0.026804,NA,NA,NA,NA,NA
"308","09-046",1.68471720072352,"male","juvenile","2009",539.5,0.81,31.39,7.35,7.35,5.58,NA,1.08,0.44,6.64,70,242,0,0,4,0,0,1,0,1,0,1,0,6,1006.5,1561,2567.5,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,312,0,4,1,1,2,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,427,540,196,53.77,86.08,112.54,8.57,130.36,193,NA,44,8.16,22.8,0.635764103,39.90744019,105,539.5,0.195,0.506524379,0.910759693,5,0.144381235,39.90744019,64,0.64047,39.90744,0.723421,0.393462564746508,0.092214722963428,0.0670616857636164,0.0798540260555643,3.37814572380305
"309","09-047",1.09951561149377,"female","juvenile","2009",460.14,-1.94,-2.72,7.35,7.35,5.58,NA,1.08,0.44,6.64,260,0,0,0,6,0,0,0,0,2,1,0,1,5,532,1374,1906,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,260,0,6,0,3,3,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,427,460,192,52.36,82.77,106.45,4.83,108.69,190,NA,45,9.78,23.68,0,-5.665222168,100,460.14,0.217,0.680556757,1.313612733,5,0.21074065,-5.665222168,61,-1.10296,-5.665222,-1.017062,0.281889763779528,0.152657480314961,0.0630905511811024,0.165354330708661,3.13387040881902
"310","09-048",0.280288526537213,"male","juvenile","2009",512.8,0.48,10.14,7.35,7.35,5.58,NA,1.08,0.44,6.64,50,0,0,0,51,1,1,0,0,12,15,0,0,6,368.5,2630.5,2999,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,50,0,52,1,27,27,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,427,513,200,54.87,86.2,110.58,7.84,118.82,178,NA,41,8,23.03,0.867837032,8.279571533,96,512.8,0.187,0.477175122,0.966715825,7,0.190776541,8.279571533,62,0.89475,8.279572,-0.484491,NA,NA,NA,NA,NA
"311","09-049",2.05646580843027,"female","juvenile","2009",454.84,-3.47,17.06,7.35,7.35,5.58,NA,1.08,0.44,6.64,2,0,0,0,44,346,0,0,0,18,19,1,1,7,154.5,3413.5,3568,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,2,0,390,0,37,38,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,401,455,184,49.42,80.34,105.34,5.91,100.68,NA,NA,NA,NA,NA,1.231616735,25.67477417,100,454.84,0.22,0.535900871,0.987154356,9,0.479284691,25.67477417,61,-2.9936,25.674774,0.179856,NA,NA,NA,NA,NA
"312","09-050",40.1057659511775,"male","juvenile","2009",540.64,1.67,18.48,7.35,7.35,5.58,NA,1.08,0.44,6.64,1,0,0,0,4,0,1,2,0,2,4,0,0,6,141.5,2111,2252.5,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,4,3,6,6,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,401,541,197,54.64,87.1,113.35,6.55,118.7,NA,NA,NA,NA,NA,1.667702644,27.38574219,108,540.64,0.2,0.512617331,0.961572371,9,0.522501921,27.38574219,65,1.34541,27.385742,0.2452,NA,NA,NA,NA,NA
"313","09-051",1.65652633383175,"female","juvenile","2009",415.68,-1.48,-54.81,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,0,39,17,0,0,0,5,1,0,1,5,0,2292,2292,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,56,0,6,6,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,377,416,191,52.97,82.41,107.79,4.06,99.57,189,NA,42,10.1,22.22,3.525264395,-52.88989258,105,415.68,0.253,0.538022593,0.946048842,4,0.754830286,-52.88989258,61,-0.96031,-52.889893,-2.820637,NA,NA,NA,NA,NA
"314","09-052",4.34063239742386,"male","juvenile","2009",541.75,0.13,44.8,7.35,7.35,5.58,NA,1.08,0.44,6.64,6,0,0,0,21,6,0,0,0,16,19,0,2,6,202,2711,2913,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,6,0,27,0,35,35,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,393,542,203,54.09,87.64,112.64,5.49,120.74,177,NA,41,7.57,23.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.87387,37.634125,0.6366,NA,NA,NA,NA,NA
"315","09-053",1.55096976908379,"male","juvenile","2009",513.86,1.6,-7.2,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,0,1,24,0,0,0,7,0,0,0,3,0,1092.5,1092.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,25,0,7,7,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,383,514,199,54.7,89.75,113.87,4.96,130.52,186,NA,42,8.17,22.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,1.00878,7.129578,-0.528411,NA,NA,NA,NA,NA
"316","09-054",0.374992411933897,"female","juvenile","2009",523.81,-0.85,43.05,7.35,7.35,5.58,NA,1.08,0.44,6.64,156,0,0,0,24,0,1,0,0,0,0,0,0,3,491.5,1024.5,1516,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,156,0,24,1,0,0,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,155,524,194,52.94,82.72,108.06,11.61,119.92,191,NA,44,8.4,23.04,0.285990848,34.09124756,103,523.81,0.197,0.426709578,0.745188909,4,0.507635254,34.09124756,64,0.13098,34.091248,0.501292,NA,NA,NA,NA,NA
"317","09-055",0.41156795461792,"female","juvenile","2009",561.39,-0.26,70.97,7.35,7.35,5.58,NA,1.08,0.44,6.64,46,0,0,0,19,2,0,0,0,6,1,3,1,7,362.5,2731.5,3094,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,46,0,21,0,7,10,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,155,561,197,54.72,81.81,107.12,11.34,122.21,201,NA,47,8.37,23.38,0.074984138,52.84069824,107,561.39,0.191,0.42614809,0.617360455,2,0.437147564,52.84069824,64,1.10264,52.840698,1.21736,0.548953607493048,0.0287575003658715,0.163617737450607,0.00739060441972779,2.83148595468174
"318","09-058",1.58135382510994,"female","juvenile","2009",512.6,-2.27,55.04,7.35,7.35,5.58,NA,1.08,0.44,6.64,792,0,0,0,2,1,0,0,0,7,1,0,0,5,601,1359.5,1960.5,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,792,0,3,0,8,8,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,387,513,192,52.44,83.37,106.92,7.77,115.72,194,NA,45,8.78,23.2,0,56.8057251,104,512.6,0.203,0.337241008,0.520155317,2,0.533729662,56.8057251,59,-1.61953,56.805725,1.368789,0.0569694388244063,0.142583324459589,0.0462677031200085,0.35219891385369,2.85540497032373
"319","09-071",0.395963466669461,"female","juvenile","2009",491.29,-1.89,27.51,7.35,7.35,5.58,NA,1.08,0.44,6.64,74,0,0,0,17,136,1,0,0,11,1,0,0,6,406,2460.5,2866.5,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,74,0,153,1,12,12,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,375,491,196,53.01,82.38,107.35,9.29,112.25,192,NA,45,9.16,23.44,0.056016133,18.63201904,102,491.29,0.208,0.516339465,0.838260216,3,0.373525867,18.63201904,60,-0.74936,18.632019,-0.089117,NA,NA,NA,NA,NA
"320","09-072",0.479969405147806,"male","juvenile","2009",552.66,-0.72,69.77,7.35,7.35,5.58,NA,1.08,0.44,6.64,28,0,0,0,16,1,0,0,0,7,0,1,0,5,310,1856,2166,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,28,0,17,0,7,8,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,388,553,202,53.14,86.24,110.88,9.13,127.66,185,NA,45,8.14,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0.13791,62.806854,1.597981,NA,NA,NA,NA,NA
"321","09-099",13.2073653099089,"male","juvenile","2009",543.8,1.94,17.18,7.35,7.93,7.35,NA,1.08,0.44,6.64,298,0,0,0,6,0,0,0,0,5,7,54,1,6,547,2336,2883,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,298,0,6,0,12,66,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,392,544,202,55.16,89.09,113.83,8.71,124.03,198,NA,45,8.28,22.73,15.46768917,22.85107422,108,543.8,0.199,0.325934629,0.619725304,5,0.315452459,22.85107422,64,1.74246,22.851074,0.072015,0.143774960930717,0.117555131099149,0.0652891126931759,0.156913816056028,3.37085507252653
"322","09-102",0.0822420533854443,"female","juvenile","2009",451.45,-1.98,-10.76,7.35,7.93,7.35,NA,1.08,0.44,6.64,2,2,0,0,25,1,2,0,0,2,0,0,0,6,703,1716.5,2419.5,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,4,0,26,2,2,2,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,291,451,185,52.52,82.19,107.42,6.07,110.89,NA,NA,NA,NA,NA,0.841740792,-2.826416016,99,451.45,0.219,0.511347138,1.03992964,13,0.246921482,-2.826416016,61,-1.69785,-2.826416,-0.908644,NA,NA,NA,NA,NA
"323","09-104",2.10640677446012,"female","juvenile","2009",537.59,0.08,41.59,7.35,7.93,7.35,NA,1.08,0.44,6.64,80,0,0,1,19,0,5,1,0,2,0,0,0,6,1023.5,1859.5,2883,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,80,1,19,6,2,2,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,302,538,196,52.64,87.15,111.87,9.12,117.47,204,NA,45,8.37,22.06,0,57.10003662,114,537.59,0.212,0.490093651,0.69819755,3,0.323223922,57.10003662,62,-0.34523,57.100037,1.38003,0.0614489003880983,0.0849196082055073,0.0263352430234707,0.267695435224543,3.24583562967502
"324","09-106",4.38663615243933,"male","juvenile","2009",515.49,1.5,-3.92,7.35,7.93,7.35,NA,1.08,0.44,6.64,0,0,0,0,10,15,0,0,0,8,2,0,1,5,0,2261.5,2261.5,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,25,0,10,10,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,378,515,202,54.77,88.9,115.13,5.61,120.11,201,NA,50,9.7,24.88,3.546361286,8.083496094,101,515.49,0.196,0.729705858,1.428854045,6,0.442370556,8.083496094,62,1.04367,8.083496,-0.49198,NA,NA,NA,NA,NA
"325","09-122",8.52123243874156,"female","juvenile","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,478,189,52.18,85.25,110.53,5.94,108.59,204,NA,47,9.84,23.04,0,13.537323,110,477.84,0.23,0.363599296,0.574240911,3,0.252041581,13.537323,62,-1.1805,13.537323,-0.28369,NA,NA,NA,NA,NA
"326","09-128",2.95901355906748,"female","juvenile","2009",488.59,-0.43,0.93,7.35,7.93,7.35,NA,1.08,0.44,6.64,138,0,0,0,7,29,0,0,0,5,0,0,0,4,471,1261.5,1732.5,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,138,0,36,0,5,5,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,263,489,192,52.87,84.94,109.91,6.54,117.46,189,NA,41,8.39,21.69,0,8.340667725,107,488.59,0.219,0.499924404,0.693071583,2,0.241076869,8.340667725,63,-0.35765,8.340668,-0.482158,NA,NA,NA,NA,NA
"327","09-022",23.8074958142213,"male","adult","2009",514.2,-0.2,22.66,7.35,8.12,4.28,3.32,1.08,0.44,6.64,332,186,1,0,2,0,0,0,0,0,4,0,0,5,1634.5,678.5,2313,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,518,1,2,0,4,4,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,152,514,198,53.16,85.38,109.03,4.94,123.23,181,NA,42,8.17,23.2,0,20.85940552,97,514.2,0.189,0.462023939,0.654675164,2,0.275465072,20.85940552,63,0.31786,20.859406,-0.00405,0.493617448989848,0.0838275203538044,0.217710322645492,0.0371896673032466,2.76697174586671
"328","09-032",6.12716813548178,"female","adult","2009",486.23,-2.36,30.12,7.35,8.12,4.28,3.32,1.08,0.44,6.64,2,0,0,0,3,0,0,0,1,3,1,0,0,5,154.5,1472.5,1627,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,2,0,3,0,4,4,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,46,486,191,52.07,79.91,103.78,9.77,122.26,171,NA,38,7.82,22.22,0,13.81036377,95,486.23,0.195,0.163252595,0.343902952,3,0.670080414,13.81036377,63,-0.76166,13.810364,-0.273263,0.0337935174069628,0.109423769507803,0.0480792316926771,0.345918367346939,3.06476670489651
"329","09-036",2.87391365493199,"male","adult","2009",509.35,-0.58,24.05,7.35,8.12,4.28,3.32,1.08,0.44,6.64,22,0,0,0,2,0,0,0,0,6,0,0,0,3,295,565.5,860.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,22,0,2,0,6,6,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,369,509,198,53.31,86.64,108.27,5.04,123.22,174,NA,38,7.46,21.84,40.52805281,25.4944458,98,509.35,0.192,0.648675262,1.11490947,5,0.423664109,25.4944458,61,-0.17157,25.494446,0.172969,0.0691997864803222,0.105692240500801,0.0355219100305721,0.23035861600427,3.20455644849056
"330","09-039",4.07776082444584,"male","adult","2009",539.8,0.57,35.77,7.35,8.12,4.28,3.32,1.08,0.44,6.64,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,694,694,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0,0,0,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,406,540,205,54.17,86.95,111.19,4.47,126.36,173,NA,40,7.41,23.12,0.289913026,26.13952637,93,539.8,0.172,0.42765329,0.618946201,2,0.260953566,26.13952637,63,1.36637,26.139526,0.197605,NA,NA,NA,NA,NA
"331","09-044",4.48774849286143,"female","adult","2009",516.82,-0.09,23.53,7.35,8.12,4.28,3.32,1.08,0.44,6.64,0,0,97,0,31,24,0,0,0,2,0,0,1,5,624.5,1804,2428.5,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,97,55,0,2,2,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,430,517,195,53.87,84.75,109.52,8.83,124.38,191,NA,41,7.93,21.47,0.035840459,23.60083008,109,516.82,0.211,0.5852777,0.969667293,3,0.118494791,23.60083008,63,0.3116,23.60083,0.100649,0.295968325599217,0.110902975861041,0.0739495082804717,0.215888288134872,3.26515413073137
"332","09-056",0.231690963480895,"male","adult","2009",552.38,1.02,40.87,7.35,8.12,4.28,3.32,1.08,0.44,6.64,12,0,0,0,10,1,1,0,0,0,0,0,0,4,249.5,1287.5,1537,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,12,0,11,1,0,0,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,383,552,201,54.01,88.36,113.15,7.34,131.44,190,NA,44,7.97,23.16,0,54.84683228,102,552.38,0.185,0.560622415,0.896661547,3,0.707757964,54.84683228,63,0.5342,54.846832,1.293977,0.167913063799953,0.132157046038794,0.0658448235569058,0.142147698060294,3.33627122967603
"333","09-069",6.72352629296623,"male","adult","2009",532.19,1.7,9.51,7.35,8.12,4.28,3.32,1.08,0.44,6.64,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,360,360,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2,0,1,1,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,398,532,204,56.19,86.53,112.67,6.1,129.65,183,NA,43,8.08,23.5,0,-0.135437012,97,532.19,0.182,0,0,1,0.342607905,-0.135437012,64,2.32949,-0.135437,-0.805872,0.257337588149549,0.0994366308159004,0.0806051294173266,0.125832249931056,3.22864389742137
"334","09-073",3.92346559271123,"male","juvenile","2009",522.08,0.94,11.88,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,2,3,76,0,0,0,4,4,0,0,5,615,1660.5,2275.5,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,2,79,0,8,8,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,382,522,199,55.13,86.03,111.85,7.43,122.33,186,NA,42,8.04,22.58,1.770604826,12.11871338,102,522.08,0.195,0.570105311,0.997473003,4,0.164899666,12.11871338,63,1.1755,12.118713,-0.337869,NA,NA,NA,NA,NA
"335","09-077",3.8267844034616,"male","adult","2009",538.43,1.26,23,7.35,8.12,4.28,3.32,1.08,0.44,6.64,242,0,11,0,11,0,0,0,0,0,0,0,0,3,1099.5,400,1499.5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,242,11,11,0,0,0,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,187,538,201,54.32,86.48,112.38,5.72,129.32,196,NA,47,8.73,23.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.32294,25.611328,0.177432,NA,NA,NA,NA,NA
"336","09-081",11.2366386799299,"female","adult","2009",512.23,-0.88,31.85,7.35,8.12,4.28,3.32,1.08,0.44,6.64,0,0,0,0,25,0,0,0,0,8,0,0,0,2,0,988.5,988.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,25,0,8,8,0.698,0.881,0.814,NA,0.658,0.775,0.9,0.697,0.824,0.85,0.9,0.742,280,512,190,52.15,84.12,110.96,6.16,118.57,179,NA,42,8.2,23.46,0.664397613,51.64004517,95,512.23,0.185,0.581245525,1.020090005,6,0.187183355,51.64004517,61,-1.37208,51.640045,1.171505,NA,NA,NA,NA,NA
"337","09-084",0.699749068890028,"male","juvenile","2009",533.65,0.25,34.79,7.35,7.35,5.58,NA,1.08,0.44,6.64,8,0,0,0,5,8,0,0,0,3,8,0,0,5,221.5,1656.5,1878,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,8,0,13,0,11,11,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,394,534,203,55.17,84.18,109.3,5.81,122.98,NA,NA,NA,NA,NA,6.667178364,16.11328125,106,533.65,0.199,0.493705209,0.925901998,8,0.584708937,16.11328125,63,1.56639,16.113281,-0.185311,NA,NA,NA,NA,NA
"338","09-085",3.04937163623643,"female","juvenile","2009",474.89,-1.28,1.17,7.35,7.35,5.58,NA,1.08,0.44,6.64,190,0,28,0,47,0,0,0,0,7,4,0,2,6,1111,2097,3208,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,190,28,47,0,11,11,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,377,475,191,52.88,82.01,108.83,6.84,104.39,190,NA,44,9.27,23.16,3.488148005,1.690307617,102,474.89,0.215,0.496398388,0.830257067,4,0.127359486,1.690307617,62,-0.72141,1.690308,-0.736144,NA,NA,NA,NA,NA
"339","09-087",5.95914184345482,"female","juvenile","2009",480.24,-2.27,22.68,7.35,7.35,5.58,NA,1.08,0.44,6.64,0,0,0,0,50,2,10,0,0,4,1,0,0,5,0,2319.5,2319.5,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,52,10,5,5,0.722,0.949,0.918,0.911,0.513,0.637,0.923,0.571,0.817,0.571,0.837,0.735,327,480,192,51.66,80.96,105.76,5.47,113,197,NA,46,9.58,23.35,0.041188937,14.38830566,105,480.24,0.219,0.503198109,0.823618216,6,0.268969724,14.38830566,62,-1.10057,14.388306,-0.25119,0.173271224248786,0.072234614879937,0.0447447841490618,0.279753313213489,3.062274210713
