id,Sex,Age,Latitude,Longitude,CoordPrec,CollYear,CollMonth,CollDay,WeightNE,Wing,Head,TarsMT,PC1,BC-index,Standardized BC-index,avg,,,,,,,,,,,,,
LM-07-042,F,A,65.59003,-16.73636,e,2007,10,1,462,188,,62,-0.95959,-6.213837,-0.455327,,,,,,,,,,,,,,
LM-07-050,F,A,65.87106,-16.77877,e,2007,10,3,486,197,51.68,63,-0.34979,5.598389,0.055747,,,,,,,,,,,,,,
LM-07-013,M,A,65.6184,-17.17281667,e,2007,10,1,515,201,54.28,64,1.30743,2.921875,-0.060056,,,,,,,,,,,,,,
LM-07-015,M,A,65.9372,-16.9883,e,2007,10,2,495,201,51.29,60,-0.94699,26.171997,0.945897,,,,,,,,,,,,,,
LM-07-016,M,A,65.9372,-16.9883,e,2007,10,2,523,207,52.95,63,1.08106,14.668823,0.448194,,,,,,,,,,,,,,
LM-07-033,M,A,65.63163,-17.1777,e,2007,10,1,531,202,54.16,63,1.08096,22.870819,0.803066,,,,,,,,,,,,,,
LM-07-035,M,A,65.63233,-17.17779,e,2007,10,1,509,198,53.46,64,0.70797,8.099243,0.163951,,,,,,,,,,,,,,
LM-07-036,M,A,65.63021,-17.17445,e,2007,10,1,553,199,54.08,62,0.49461,56.234131,2.246582,,,,,,,,,,,,,,
LM-07-060,M,A,65.78193,-16.86844,e,2007,10,3,516,208,54.48,65,2.31569,-15.677917,-0.864806,,,,,,,,,,,,,,
LM-07-062,M,A,65.9421,-16.98835,e,2007,10,2,525,202,55,,1.46750,9.379639,0.219349,,,,,,,,,,,,,,
LM-07-070,M,A,65.63187,-17.17519,e,2007,10,4,488,200,54.71,63,1.10650,-20.404266,-1.069299,,,,,,,,,,,,,,
LM-07-089,M,A,65.7955,-16.84826,e,2007,10,3,495,195,53.91,62,0.05331,6.786316,0.107145,,,,,,,,,,,,,,
LM-07-103,M,A,65.78017,-16.8673,e,2007,10,3,546,210,51.51,64,1.07809,37.696411,1.444519,,,,,,,,,,,,,,
LM-07-115,M,A,65.87514,-16.87503,e,2007,10,3,532,209,54.88,65,2.56462,-4.882141,-0.397710,,,,,,,,,,,,,,
LM-07-119,M,A,65.90186,-16.77106,e,2007,10,3,560,202,54.18,64,1.36250,46.414490,1.821720,,,,,,,,,,,,,,
LM-07-125,M,A,66.00627,-17.26271,e,2007,10,4,522,198,53.7,64,0.80102,19.295959,0.648394,,,,,,,,,,,,,,
LM-07-146,M,A,65.62798,-17.17347,e,2007,10,4,510,205,54.61,61,0.98938,3.805603,-0.021821,,,,,,,,,,,,,,
LM-07-001,F,J,65.60848,-17.17775,e,2007,10,1,399,188,50,64,-1.57196,-57.716156,-2.683656,,,,,,,,,,,,,,
LM-07-002,F,J,65.62107,-17.17404,e,2007,10,1,419,192,52.26,62,-0.86794,-51.359924,-2.408644,,,,,,,,,,,,,,
LM-07-003,F,J,65.60997,-16.63838,e,2007,10,1,458,191,52.01,64,-0.51113,-19.314880,-1.022165,,,,,,,,,,,,,,
LM-07-004,F,J,65.60997,-16.63838,e,2007,10,1,463,188,51.93,61,-1.64506,7.610504,0.142804,,,,,,,,,,,,,,
LM-07-005,F,J,65.60875,-16.63729,e,2007,10,1,452,191,51.3,61,-1.60778,-3.881989,-0.354436,,,,,,,,,,,,,,
LM-07-006,F,J,65.60754,-16.63874,e,2007,10,1,445,191,51.52,60,-1.79628,-7.278992,-0.501413,,,,,,,,,,,,,,
LM-07-007,F,J,65.84391,-16.99287,e,2007,10,2,448,186,51.27,61,-2.08864,0.846985,-0.149830,,,,,,,,,,,,,,
LM-07-008,F,J,65.84391,-16.99287,e,2007,10,2,466,185,50.98,63,-1.74734,12.202576,0.341488,,,,,,,,,,,,,,
LM-07-010,F,J,65.94835,-16.99277,e,2007,10,2,456,192,51.58,62,-1.13158,-9.420624,-0.594074,,,,,,,,,,,,,,
LM-07-011,F,J,65.6125,-16.66833333,e,2007,10,1,506,192,51.91,62,-1.00364,37.949860,1.455484,,,,,,,,,,,,,,
LM-07-014,F,J,65.6184,-17.17281667,e,2007,10,1,411,190,50.19,59,-2.67957,-24.250977,-1.235733,,,,,,,,,,,,,,
LM-07-017,F,J,65.62066667,-17.17236667,e,2007,10,1,436,187,51.61,60,-2.13677,-9.770355,-0.609206,,,,,,,,,,,,,,
LM-07-023,F,J,65.58287,-16.76765,e,2007,10,1,450,187,50.28,62,-2.10484,3.880798,-0.018567,,,,,,,,,,,,,,
LM-07-024,F,J,65.57909,-16.7725,e,2007,10,1,489,193,50.64,61,-1.67598,34.639618,1.312262,,,,,,,,,,,,,,
LM-07-026,F,J,65.58011,-16.76644,e,2007,10,1,480,192,51.73,61,-1.34722,18.928375,0.632490,,,,,,,,,,,,,,
LM-07-027,F,J,65.58713,-16.76648,e,2007,10,1,472,187,51.86,62,-1.49226,14.139130,0.425276,,,,,,,,,,,,,,
LM-07-028,F,J,65.58713,-16.76648,e,2007,10,1,503,192,52.38,62,-0.82142,31.578430,1.179815,,,,,,,,,,,,,,
LM-07-034,F,J,65.63163,-17.1777,e,2007,10,1,429,184,51.61,61,-2.14452,-16.620239,-0.905577,,,,,,,,,,,,,,
LM-07-039,F,J,66.04485,-17.29563,e,2007,10,2,465,189,51.72,63,-1.08505,-1.152405,-0.236337,,,,,,,,,,,,,,
LM-07-040,F,J,66.02276,-17.14603,e,2007,10,2,471,194,49.8,61,-1.90781,20.792389,0.713139,,,,,,,,,,,,,,
LM-07-043,F,J,65.59308,-16.7378,e,2007,10,1,449,192,52.26,64,-0.32036,-31.632019,-1.555085,,,,,,,,,,,,,,
LM-07-046,F,J,65.75091,-16.9451,e,2007,10,2,473,191,50.22,61,-2.02651,25.092804,0.899204,,,,,,,,,,,,,,
LM-07-047,F,J,65.74696,-16.95913,e,2007,10,2,447,180,51.01,62,-2.47873,7.856812,0.153461,,,,,,,,,,,,,,
LM-07-049,F,J,65.61978,-16.60999,e,2007,10,2,452,194,53.41,62,-0.23439,-30.498108,-1.506025,,,,,,,,,,,,,,
LM-07-051,F,J,66.02276,-17.14603,e,2007,10,2,479,189,50.91,63,-1.39910,18.933685,0.632720,,,,,,,,,,,,,,
LM-07-055,F,J,65.79143,-16.86949,e,2007,10,3,474,191,53.99,65,0.53032,-23.128052,-1.187148,,,,,,,,,,,,,,
LM-07-056,F,J,65.78358,-16.86553,e,2007,10,3,486,193,52.94,63,-0.23666,3.786011,-0.022668,,,,,,,,,,,,,,
LM-07-058,F,J,65.78358,-16.86553,e,2007,10,3,444,187,51.98,61,-1.71952,-9.856445,-0.612931,,,,,,,,,,,,,,
LM-07-065,F,J,65.94292,-16.9951,e,2007,10,2,437,192,52.09,63,-0.66006,-37.388641,-1.804154,,,,,,,,,,,,,,
LM-07-066,F,J,65.80856667,-16.723,e,2007,10,3,486,191,50.9,63,-1.21528,22.701385,0.795735,,,,,,,,,,,,,,
LM-07-067,F,J,65.80106667,-16.74331667,e,2007,10,3,468,189,52.89,61,-1.17902,3.668640,-0.027746,,,,,,,,,,,,,,
LM-07-073,F,J,65.9003,-16.77187,e,2007,10,3,473,195,50.94,64,-0.55059,-3.800079,-0.350892,,,,,,,,,,,,,,
LM-07-074,F,J,65.86552,-16.78107,e,2007,10,3,404,180,50.47,63,-2.41430,-36.391846,-1.761026,,,,,,,,,,,,,,
LM-07-076,F,J,65.8766,-16.84924,e,2007,10,3,460,190,53.05,62,-0.74935,-12.658325,-0.734158,,,,,,,,,,,,,,
LM-07-080,F,J,65.8766,-16.84924,e,2007,10,3,388,184,50.47,60,-2.86030,-44.118561,-2.095335,,,,,,,,,,,,,,
LM-07-083,F,J,65.80376,-16.73421,e,2007,10,3,466,191,51.97,59,-1.89560,15.555908,0.486575,,,,,,,,,,,,,,
LM-07-084,F,J,65.80376,-16.73421,e,2007,10,3,453,186,51.46,62,-1.74119,-0.436646,-0.205368,,,,,,,,,,,,,,
LM-07-087,F,J,65.80968,-16.73617,e,2007,10,3,468,192,51.36,63,-0.94309,-0.903625,-0.225573,,,,,,,,,,,,,,
LM-07-093,F,J,65.80593,-16.71874,e,2007,10,3,472,180,52.98,61,-1.98874,23.430847,0.827297,,,,,,,,,,,,,,
LM-07-094,F,J,65.80509,-16.72991,e,2007,10,3,415,186,51.04,61,-2.17782,-30.194855,-1.492904,,,,,,,,,,,,,,
LM-07-097,F,J,65.80096,-16.72804,e,2007,10,3,477,189,52.52,63,-0.77488,4.556610,0.010673,,,,,,,,,,,,,,
LM-07-098,F,J,65.8015,-16.73465,e,2007,10,3,468,191,51.29,62,-1.33787,6.677094,0.102419,,,,,,,,,,,,,,
LM-07-099,F,J,65.8015,-16.73465,e,2007,10,3,471,188,50.36,63,-1.70618,16.884949,0.544078,,,,,,,,,,,,,,
LM-07-100,F,J,65.80157,-16.73596,e,2007,10,3,506,200,51.41,63,-0.17293,22.170959,0.772785,,,,,,,,,,,,,,
LM-07-102,F,J,65.78017,-16.8673,e,2007,10,3,416,184,50.79,59,-3.01002,-12.936920,-0.746212,,,,,,,,,,,,,,
LM-07-107,F,J,65.78379,-16.88018,e,2007,10,3,506,190,51.48,62,-1.35805,45.138214,1.766500,,,,,,,,,,,,,,
LM-07-109,F,J,65.78379,-16.88018,e,2007,10,3,465,192,51.58,60,-1.67917,10.541473,0.269617,,,,,,,,,,,,,,
LM-07-111,F,J,65.8801,-16.77541,e,2007,10,3,489,191,50.46,62,-1.65966,33.973450,1.283439,,,,,,,,,,,,,,
LM-07-112,F,J,65.8801,-16.77541,e,2007,10,3,470,197,52.45,64,0.22254,-21.413208,-1.112952,,,,,,,,,,,,,,
LM-07-113,F,J,65.8766,-16.84924,e,2007,10,3,446,194,51.8,,-0.52393,-31.026764,-1.528898,,,,,,,,,,,,,,
LM-07-114,F,J,65.8766,-16.84924,e,2007,10,3,463,188,52.22,62,-1.25884,0.295471,-0.173692,,,,,,,,,,,,,,
LM-07-117,F,J,65.8766,-16.84924,e,2007,10,3,430,185,51.69,61,-2.01965,-18.040039,-0.967007,,,,,,,,,,,,,,
LM-07-120,F,J,65.8766,-16.84924,e,2007,10,3,463,190,52.49,60,-1.51405,5.161438,0.036842,,,,,,,,,,,,,,
LM-07-121,F,J,65.78379,-16.88018,e,2007,10,3,469,186,50,60,-2.85483,37.145447,1.420680,,,,,,,,,,,,,,
LM-07-123,F,J,65.78379,-16.88018,e,2007,10,3,488,189,53.81,64,-0.00095,0.837891,-0.150223,,,,,,,,,,,,,,
LM-07-127,F,J,65.99498,-17.28705,e,2007,10,4,456,192,51.83,62,-1.03466,-11.129028,-0.667991,,,,,,,,,,,,,,
LM-07-142,F,J,65.62627,-17.17287,e,2007,10,4,491,189,52.27,64,-0.59802,14.949005,0.460316,,,,,,,,,,,,,,
LM-07-048,F ,J,65.62432,-16.60703,e,2007,10,2,443,192,52.01,62,-0.96487,-25.481506,-1.288973,,,,,,,,,,,,,,
LM-07-009,M,J,65.84391,-16.99287,e,2007,10,2,526,206,54.64,65,2.19003,-3.862671,-0.353601,,,,,,,,,,,,,,
LM-07-018,M,J,65.61993333,-17.17183333,e,2007,10,1,496,198,53.36,64,0.66920,-4.429382,-0.378120,,,,,,,,,,,,,,
LM-07-019,M,J,65.9329,-16.98828333,e,2007,10,2,468,195,54.11,60,-0.41673,-10.864349,-0.656539,,,,,,,,,,,,,,
LM-07-020,M,J,65.9329,-16.98828333,e,2007,10,2,502,201,54.74,64,1.48577,-13.974426,-0.791102,,,,,,,,,,,,,,
LM-07-021,M,J,65.62148,-16.60923,e,2007,10,2,513,202,53.39,65,1.33001,0.254333,-0.175472,,,,,,,,,,,,,,
LM-07-022,M,J,65.62074,-16.60123,e,2007,10,2,542,208,54.91,63,1.93482,17.303223,0.562175,,,,,,,,,,,,,,
LM-07-029,M,J,65.62157,-16.61031,e,2007,10,2,523,200,51.62,61,-0.63910,48.135162,1.896168,,,,,,,,,,,,,,
LM-07-030,M,J,65.8668,-16.78156,e,2007,10,3,538,200,54.4,63,0.98631,31.834991,1.190915,,,,,,,,,,,,,,
LM-07-031,M,J,65.62841,-17.17728,e,2007,10,1,498,203,55.52,63,1.70209,-22.166504,-1.145545,,,,,,,,,,,,,,
LM-07-032,M,J,65.63021,-17.17817,e,2007,10,1,457,196,54.91,64,1.08245,-51.158203,-2.399916,,,,,,,,,,,,,,
LM-07-037,M,J,66.04485,-17.29563,e,2007,10,2,485,197,54.69,64,1.09100,-23.803894,-1.216389,,,,,,,,,,,,,,
LM-07-038,M,J,66.04485,-17.29563,e,2007,10,2,504,196,53.33,64,0.46988,7.913483,0.155913,,,,,,,,,,,,,,
LM-07-044,M,J,65.59308,-16.7378,e,2007,10,1,536,203,52.75,63,0.62813,36.896454,1.409907,,,,,,,,,,,,,,
LM-07-045,M,J,65.58429,-16.75834,e,2007,10,1,529,202,54.63,64,1.53697,11.863342,0.326810,,,,,,,,,,,,,,
LM-07-052,M,J,66.02462,-17.14485,e,2007,10,2,488,200,54.65,65,1.63083,-31.175537,-1.535335,,,,,,,,,,,,,,
LM-07-053,M,J,66.02338,-17.1421,e,2007,10,2,474,199,55.3,63,1.24141,-36.868652,-1.781656,,,,,,,,,,,,,,
LM-07-054,M,J,65.79143,-16.86949,e,2007,10,3,512,196,53.92,,0.48570,15.206757,0.471468,,,,,,,,,,,,,,
LM-07-057,M,J,65.78358,-16.86553,e,2007,10,3,534,202,52.86,63,0.57694,35.638641,1.355486,,,,,,,,,,,,,,
LM-07-059,M,J,65.78358,-16.86553,e,2007,10,3,561,198,55.47,64,1.48726,44.996704,1.760377,,,,,,,,,,,,,,
LM-07-061,M,J,65.93298333,-16.98828333,e,2007,10,2,506,203,53.58,,1.01080,-0.629578,-0.213716,,,,,,,,,,,,,,
LM-07-063,M,J,65.94002,-16.99454,e,2007,10,2,481,194,52.8,63,-0.19710,-2.360809,-0.288620,,,,,,,,,,,,,,
LM-07-064,M,J,65.95428,-16.99125,e,2007,10,2,515,201,54.03,62,0.66292,15.292389,0.475173,,,,,,,,,,,,,,
LM-07-068,M,J,65.8017,-16.74386667,e,2007,10,3,502,199,,63,0.34651,8.484253,0.180609,,,,,,,,,,,,,,
LM-07-069,M,J,65.80393333,-16.73115,e,2007,10,3,491,201,53.22,60,-0.19871,7.670563,0.145403,,,,,,,,,,,,,,
LM-07-071,M,J,65.87106,-16.77877,e,2007,10,3,469,195,53.17,63,0.04020,-18.959595,-1.006793,,,,,,,,,,,,,,
LM-07-072,M,J,65.88475,-16.77376,e,2007,10,3,561,201,50.92,65,0.27852,68.421875,2.773904,,,,,,,,,,,,,,
LM-07-075,M,J,65.8766,-16.84924,e,2007,10,3,489,200,,63,0.44036,-6.714447,-0.476987,,,,,,,,,,,,,,
LM-07-077,M,J,65.8766,-16.84924,e,2007,10,3,519,205,52.2,64,0.87638,15.305481,0.475740,,,,,,,,,,,,,,
LM-07-078,M,J,65.8766,-16.84924,e,2007,10,3,515,199,52.9,64,0.58470,16.518250,0.528212,,,,,,,,,,,,,,
LM-07-079,M,J,65.8766,-16.84924,e,2007,10,3,490,201,53.63,63,0.78163,-12.268188,-0.717278,,,,,,,,,,,,,,
LM-07-081,M,J,65.80145,-16.74317,e,2007,10,3,495,197,,63,0.15882,4.561707,0.010893,,,,,,,,,,,,,,
LM-07-082,M,J,65.80145,-16.74317,e,2007,10,3,534,197,53.85,,0.55241,36.014038,1.371728,,,,,,,,,,,,,,
LM-07-085,M,J,65.80785,-16.72752,e,2007,10,3,517,205,53.92,63,1.26945,5.217957,0.039287,,,,,,,,,,,,,,
LM-07-086,M,J,65.80785,-16.72752,e,2007,10,3,478,196,51.08,63,-0.67626,3.925354,-0.016639,,,,,,,,,,,,,,
LM-07-088,M,J,65.80783,-16.73813,e,2007,10,3,520,199,54.29,63,0.84982,16.170197,0.513153,,,,,,,,,,,,,,
LM-07-090,M,J,65.6226,-17.17156,e,2007,10,4,490,201,54.91,64,1.55169,-27.251770,-1.365567,,,,,,,,,,,,,,
LM-07-091,M,J,65.8021,-16.7287,e,2007,10,3,510,200,53.24,62,0.26278,17.726929,0.580507,,,,,,,,,,,,,,
LM-07-092,M,J,65.81064,-16.71525,e,2007,10,3,549,201,53.38,64,0.95849,43.424194,1.692340,,,,,,,,,,,,,,
LM-07-095,M,J,65.80096,-16.72804,e,2007,10,3,470,189,52.35,61,-1.38838,9.666046,0.231741,,,,,,,,,,,,,,
LM-07-096,M,J,65.80096,-16.72804,e,2007,10,3,503,202,53.32,64,1.02907,-4.483673,-0.380469,,,,,,,,,,,,,,
LM-07-101,M,J,65.78017,-16.8673,e,2007,10,3,501,200,53.24,63,0.53657,3.420868,-0.038467,,,,,,,,,,,,,,
LM-07-104,M,J,65.78243,-16.86558,e,2007,10,3,513,207,,64,1.37107,-0.751526,-0.218992,,,,,,,,,,,,,,
LM-07-105,M,J,65.78243,-16.86558,e,2007,10,3,498,201,,64,0.80799,-4.839203,-0.395852,,,,,,,,,,,,,,
LM-07-106,M,J,65.78322,-16.86705,e,2007,10,3,568,203,54.89,64,1.73162,46.971069,1.845801,,,,,,,,,,,,,,
LM-07-108,M,J,65.78379,-16.88018,e,2007,10,3,497,195,54.13,63,0.41240,2.147278,-0.093571,,,,,,,,,,,,,,
LM-07-110,M,J,65.78379,-16.88018,e,2007,10,3,445,192,51.42,60,-1.74120,-8.056305,-0.535045,,,,,,,,,,,,,,
LM-07-116,M,J,65.8766,-16.84924,e,2007,10,3,539,200,54.19,63,0.90490,34.282867,1.296826,,,,,,,,,,,,,,
LM-07-118,M,J,65.87004,-16.84949,e,2007,10,3,500,199,54.18,63,0.80717,-3.223297,-0.325937,,,,,,,,,,,,,,
LM-07-122,M,J,65.78379,-16.88018,e,2007,10,3,529,204,53.83,63,1.14071,19.492950,0.656917,,,,,,,,,,,,,,
LM-07-124,M,J,66.00627,-17.26271,e,2007,10,4,485,197,53.17,64,0.50169,-11.903046,-0.701480,,,,,,,,,,,,,,
LM-07-126,M,J,65.99498,-17.28705,e,2007,10,4,504,198,54.57,62,0.59074,5.371124,0.045914,,,,,,,,,,,,,,
LM-07-128,M,J,65.98978,-17.28701,e,2007,10,4,524,198,54.72,63,0.92269,18.977997,0.634637,,,,,,,,,,,,,,
LM-07-129,M,J,65.98978,-17.28701,e,2007,10,4,538,206,52.98,67,2.09402,10.677979,0.275524,,,,,,,,,,,,,,
LM-07-130,M,J,65.99465,-17.2851,e,2007,10,4,528,198,53.38,63,0.40316,33.006378,1.241597,,,,,,,,,,,,,,
LM-07-141,M,J,65.63252,-17.17632,e,2007,10,4,530,201,54.22,63,1.01037,23.238739,0.818985,,,,,,,,,,,,,,
LM-07-143,M,J,65.61958,-17.17127,e,2007,10,4,464,189,52.87,61,-1.18677,-0.181091,-0.194311,,,,,,,,,,,,,,
LM-07-145,M,J,65.6301,-17.17772,e,2007,10,4,512,199,53.52,62,0.27749,19.441803,0.654704,,,,,,,,,,,,,,
LM-07-147,M,J,65.6371,-17.1764,e,2007,10,4,516,203,53.72,64,1.27800,4.052094,-0.011156,,,,,,,,,,,,,,
LM-08-014,F,A,65.63835,-16.66771,e,2008,10,3,525,191,51.25,62,-1.35337,64.147614,1.696865,,,,,,,,,,,,,,
LM-08-035,F,A,65.58493,-16.74873,e,2008,10,5,487,191,50.03,58,-2.92155,56.428528,1.395354,,,,,,,,,,,,,,
LM-08-049,F,A,65.63311,-17.189,e,2008,10,2,506,194,50.61,62,-1.31997,44.000275,0.909900,,,,,,,,,,,,,,
LM-08-062,F,A,65.57716,-16.78146,e,2008,10,3,459,182,50.88,60,-2.88903,27.308228,0.257901,,,,,,,,,,,,,,
LM-08-065,F,A,65.57829,-16.76999,e,2008,10,4,512,193,53.23,63,-0.12423,26.977020,0.244964,,,,,,,,,,,,,,
LM-08-072,F,A,65.57722,-16.73378,e,2008,10,3,515,192,52.68,62,-0.70511,41.004333,0.792877,,,,,,,,,,,,,,
LM-08-078,F,A,65.57314,-16.73157,e,2008,10,3,477,191,52.73,63,-0.50577,-0.628693,-0.833328,,,,,,,,,,,,,,
LM-08-086,F,A,65.63863,-16.71522,e,2008,10,4,521,189,51.27,62,-1.53331,63.544800,1.673319,,,,,,,,,,,,,,
LM-08-096,F,A,65.58083,-16.75666,e,2008,10,4,500,190,52.52,62,-0.95483,31.803955,0.433506,,,,,,,,,,,,,,
LM-08-100,F,A,65.58299,-16.76583,e,2008,10,3,469,184,52.28,63,-1.33716,7.293488,-0.523884,,,,,,,,,,,,,,
LM-08-111,F,A,65.63865,-16.73049,e,2008,10,4,492,189,53.69,60,-1.14264,26.963715,0.244444,,,,,,,,,,,,,,
LM-08-115,F,A,65.57634,-16.73785,e,2008,10,4,497,188,52.35,63,-0.93464,27.992676,0.284636,,,,,,,,,,,,,,
LM-08-116,F,A,65.57802,-16.73328,e,2008,10,4,509,194,52.65,61,-0.80284,37.378357,0.651245,,,,,,,,,,,,,,
LM-08-009,M,A,65.58984,-16.77432,e,2008,10,3,585,201,55.46,63,1.49113,69.381775,1.901313,,,,,,,,,,,,,,
LM-08-019,M,A,65.63311,-16.64652,e,2008,10,3,550,203,,65,1.26948,38.657318,0.701202,,,,,,,,,,,,,,
LM-08-020,M,A,65.68785,-17.02566,e,2008,10,4,476,195,56.13,62,0.91403,-28.554108,-1.924108,,,,,,,,,,,,,,
LM-08-023,M,A,65.58129,-16.74939,e,2008,10,4,551,205,54.72,64,1.85340,28.000916,0.284958,,,,,,,,,,,,,,
LM-08-041,M,A,65.62711,-17.17675,e,2008,10,2,523,200,53.3,61,0.01225,35.272125,0.568975,,,,,,,,,,,,,,
LM-08-055,M,A,65.65978,-16.55773,e,2008,10,4,523,199,53.3,62,0.19220,31.894806,0.437055,,,,,,,,,,,,,,
LM-08-058,M,A,65.64181,-16.68276,e,2008,10,4,560,198,56.16,65,2.02858,33.246216,0.489842,,,,,,,,,,,,,,
LM-08-071,M,A,65.57179,-16.75873,e,2008,10,3,513,201,53.01,63,0.54125,15.330322,-0.209962,,,,,,,,,,,,,,
LM-08-074,M,A,65.57851,-16.7235,e,2008,10,3,542,200,54.14,63,0.88551,38.018524,0.676250,,,,,,,,,,,,,,
LM-08-085,M,A,65.63818,-16.7119,e,2008,10,4,523,191,55.64,64,0.89625,18.410400,-0.089652,,,,,,,,,,,,,,
LM-08-113,M,A,65.64448,-16.72421,e,2008,10,4,550,207,54.16,63,1.55019,32.437195,0.458241,,,,,,,,,,,,,,
LM-08-138,M,A,65.57668,-16.78156,e,2008,10,4,510,200,55.93,64,1.85330,-13.047058,-1.318395,,,,,,,,,,,,,,
LM-08-002,F,J,65.62237,-17.17572,e,2008,10,2,464,186,52.58,64,-0.75937,-8.044067,-1.122976,,,,,,,,,,,,,,
LM-08-004,F,J,65.62237,-17.17572,e,2008,10,2,479,192,53.25,63,-0.21032,-3.744537,-0.955035,,,,,,,,,,,,,,
LM-08-006,F,J,65.58526,-16.78464,e,2008,10,3,438,185,54.1,62,-0.81148,-33.014130,-2.098319,,,,,,,,,,,,,,
LM-08-010,F,J,65.58262,-16.77196,e,2008,10,3,496,189,53.71,63,-0.31351,14.895325,-0.226953,,,,,,,,,,,,,,
LM-08-011,F,J,65.63133,-17.18895,e,2008,10,2,424,187,50.31,63,-1.81941,-28.370667,-1.916943,,,,,,,,,,,,,,
LM-08-012,F,J,65.63237,-17.17717,e,2008,10,2,479,190,52.14,65,-0.28078,-3.078979,-0.929038,,,,,,,,,,,,,,
LM-08-013,F,J,65.64257,-16.6987,e,2008,10,3,470,182,50.32,63,-2.28477,27.097778,0.249681,,,,,,,,,,,,,,
LM-08-016,F,J,65.6136,-16.87452,e,2008,10,3,522,193,53.11,62,-0.44454,43.434723,0.887809,,,,,,,,,,,,,,
LM-08-022,F,J,65.58056,-16.75417,e,2008,10,5,537,192,50.07,63,-1.44323,77.439087,2.216036,,,,,,,,,,,,,,
LM-08-034,F,J,65.57902,-16.74933,e,2008,10,5,521,195,51.7,63,-0.52973,43.755554,0.900341,,,,,,,,,,,,,,
LM-08-042,F,J,65.63302,-17.17856,e,2008,10,2,489,189,53.82,64,0.00293,1.462769,-0.751635,,,,,,,,,,,,,,
LM-08-044,F,J,65.63564,-17.17998,e,2008,10,2,518,196,52.85,66,0.83136,15.017944,-0.222163,,,,,,,,,,,,,,
LM-08-047,F,J,65.62913,-17.18666,e,2008,10,2,444,189,52.24,59,-1.97861,-4.835358,-0.997643,,,,,,,,,,,,,,
LM-08-054,F,J,65.65978,-16.55773,e,2008,10,4,476,188,51.72,64,-0.90510,6.740265,-0.545493,,,,,,,,,,,,,,
LM-08-057,F,J,65.63896,-16.68097,e,2008,10,4,487,188,52.41,62,-1.18517,22.617889,0.074694,,,,,,,,,,,,,,
LM-08-063,F,J,65.57716,-16.78146,e,2008,10,3,522,194,53.34,66,0.83365,18.633636,-0.080933,,,,,,,,,,,,,,
LM-08-066,F,J,65.56744,-16.77254,e,2008,10,4,426,189,50.75,61,-2.00871,-22.482056,-1.686931,,,,,,,,,,,,,,
LM-08-067,F,J,65.57716,-16.78146,e,2008,10,3,471,191,50.28,61,-2.00324,22.641968,0.075635,,,,,,,,,,,,,,
LM-08-068,F,J,65.58189,-16.7701,e,2008,10,3,472,186,51.85,62,-1.58998,15.632996,-0.198139,,,,,,,,,,,,,,
LM-08-069,F,J,65.58459,-16.77923,e,2008,10,3,459,189,51.52,62,-1.43639,-0.343628,-0.822194,,,,,,,,,,,,,,
LM-08-070,F,J,65.58308,-16.77971,e,2008,10,3,487,187,52.28,63,-1.05563,20.277344,-0.016729,,,,,,,,,,,,,,
LM-08-073,F,J,65.57892,-16.72238,e,2008,10,3,483,197,53.83,63,0.48378,-13.606049,-1.340230,,,,,,,,,,,,,,
LM-08-076,F,J,65.57606,-16.74217,e,2008,10,3,431,187,52.71,61,-1.43650,-28.341461,-1.915802,,,,,,,,,,,,,,
LM-08-081,F,J,65.58085,-16.76228,e,2008,10,3,518,181,52.86,62,-1.66763,62.637726,1.637888,,,,,,,,,,,,,,
LM-08-083,F,J,65.57616,-16.74383,e,2008,10,3,474,190,51.21,62,-1.46273,15.196899,-0.215173,,,,,,,,,,,,,,
LM-08-084,F,J,65.58445,-16.77946,e,2008,10,3,454,188,51.47,61,-1.82341,2.226807,-0.721791,,,,,,,,,,,,,,
LM-08-087,F,J,65.5769,-16.76555,e,2008,10,4,461,186,49.56,62,-2.47783,21.489380,0.030614,,,,,,,,,,,,,,
LM-08-092,F,J,65.57934,-16.76947,e,2008,10,3,502,194,50.15,60,-2.04590,54.468658,1.318800,,,,,,,,,,,,,,
LM-08-093,F,J,65.58185,-16.75784,e,2008,10,3,451,187,50.18,59,-2.96499,21.280304,0.022447,,,,,,,,,,,,,,
LM-08-097,F,J,65.58392,-16.74555,e,2008,10,4,470,191,51.91,63,-0.82369,-1.217438,-0.856325,,,,,,,,,,,,,,
LM-08-098,F,J,65.58247,-16.77004,e,2008,10,3,505,194,52.74,63,-0.22036,21.590027,0.034545,,,,,,,,,,,,,,
LM-08-099,F,J,65.57874,-16.77626,e,2008,10,3,490,186,51.46,60,-2.28877,47.175415,1.033923,,,,,,,,,,,,,,
LM-08-112,F,J,65.63865,-16.73049,e,2008,10,4,478,190,51.91,64,-0.64375,3.755219,-0.662091,,,,,,,,,,,,,,
LM-08-114,F,J,65.64448,-16.72421,e,2008,10,4,528,192,54.25,64,0.45118,32.245697,0.450761,,,,,,,,,,,,,,
LM-08-117,F,J,65.57778,-16.73066,e,2008,10,4,507,191,52.47,62,-0.88037,36.380920,0.612285,,,,,,,,,,,,,,
LM-08-121,F,J,65.5861,-16.77923,e,2008,10,5,526,190,52.24,62,-1.06339,59.427795,1.512506,,,,,,,,,,,,,,
